FACILITY_ID,YEAR,SUBPART_NAME,CO2E_EMISSION
1000084,2010,D,8566072.626
1000085,2010,D,76470.104
1000086,2010,C,135373.03999999998
1000086,2010,EE,278683.0
1000087,2010,C,112851.289
1000087,2010,D,18602.014
1000088,2010,C,165993.024
1000089,2010,C,125942.53
1000090,2010,HH,111975.0
1000092,2010,C,148069.99000000002
1000093,2010,C,138588.94199999998
1000095,2010,C,665.848
1000095,2010,D,1733998.4239999999
1000096,2010,D,7930.02
1000097,2010,D,2427795.204
1000098,2010,D,1509784.504
1000099,2010,C,1207879.234
1000099,2010,Y,414775.842
1000100,2010,D,648241.4480000001
1000101,2010,D,2288949.268
1000102,2010,D,1230777.988
1000103,2010,C,58732.428
1000104,2010,C,51955.6492
1000105,2010,C,60385.424
1000105,2010,N,25882.5
1000106,2010,C,2348.292
1000106,2010,D,487433.692
1000107,2010,D,868397.532
1000108,2010,C,94.5
1000108,2010,D,28839.744000000002
1000109,2010,C,5909.004
1000109,2010,D,40029.352000000006
1000110,2010,C,214.3
1000110,2010,D,1231632.3520000002
1000111,2010,C,147.4
1000111,2010,D,37181.712
1000112,2010,C,362.8
1000112,2010,D,82596.944
1000113,2010,C,180.7
1000113,2010,D,46119.880000000005
1000114,2010,C,167.4
1000114,2010,D,34985.72
1000115,2010,C,751.748
1000115,2010,D,184725.08800000002
1000116,2010,C,49.9
1000116,2010,D,24318.86
1000117,2010,D,97570.188
1000118,2010,C,1.9
1000118,2010,D,26703.352
1000119,2010,D,27265.248
1000120,2010,C,28.2
1000120,2010,D,64402.86
1000121,2010,D,16844.43
1000122,2010,D,4266.384
1000123,2010,D,14023.248
1000124,2010,C,653566.1039999999
1000124,2010,Q,31727.7
1000125,2010,C,59.4
1000125,2010,D,1043005.384
1000127,2010,D,1303122.942
1000128,2010,D,36587.564000000006
1000129,2010,D,32748.428
1000130,2010,D,11199.508
1000131,2010,D,51891.314000000006
1000132,2010,C,1419.9260000000002
1000132,2010,D,39937.584
1000133,2010,D,1692843.076
1000134,2010,C,39119.26
1000135,2010,D,83158.49200000001
1000136,2010,C,571.548
1000136,2010,D,273820.836
1000138,2010,C,230.5
1000138,2010,D,620554.552
1000139,2010,C,27601.5
1000140,2010,C,58140.68
1000141,2010,C,52.0
1000141,2010,D,241976.40399999998
1000143,2010,C,38334.259999999995
1000144,2010,D,532676.976
1000145,2010,D,446197.996
1000146,2010,D,1141471.02
1000147,2010,D,27220.448
1000148,2010,D,56205.892
1000149,2010,C,13.9
1000149,2010,D,1504092.4640000002
1000150,2010,C,254.95006000000004
1000150,2010,D,2830667.75
1000151,2010,D,66963.25200000001
1000152,2010,C,17863.732
1000153,2010,C,1843.792
1000153,2010,D,1418095.9440000001
1000155,2010,C,1004.596
1000156,2010,C,5669442.576
1000156,2010,Q,2072782.826
1000156,2010,S,244613.0
1000157,2010,C,571.848
1000157,2010,D,914993.96
1000158,2010,C,469553.33
1000158,2010,P,34317.0
1000159,2010,C,2796927.79
1000159,2010,Q,332841.178
1000161,2010,C,2843.74
1000161,2010,D,9070.616
1000162,2010,D,24246.96
1000163,2010,D,60954.224
1000165,2010,C,431997.154
1000166,2010,AA,598744.2459999999
1000166,2010,C,473591.05
1000168,2010,C,605.848
1000168,2010,D,708079.476
1000169,2010,C,854.996
1000169,2010,D,11348.908
1000170,2010,C,2290.0600000000004
1000170,2010,D,763446.62
1000171,2010,C,986.296
1000171,2010,D,159607.40800000002
1000173,2010,D,35335.32
1000174,2010,D,30241.487999999998
1000175,2010,D,22394.468
1000176,2010,HH,59135.75
1000177,2010,C,2790393.206
1000177,2010,Q,216437.36200000002
1000179,2010,C,58820.828
1000180,2010,C,64343.156
1000181,2010,D,33043.354
1000182,2010,C,313.698
1000182,2010,D,13709.248
1000183,2010,AA,585259.098
1000183,2010,C,1077146.1639999999
1000184,2010,C,31802.08
1000185,2010,D,725019.912
1000186,2010,C,257562.874
1000188,2010,C,130.55
1000188,2010,D,211285.944
1000190,2010,D,25019.807999999997
1000191,2010,C,52.0
1000191,2010,HH,124625.0
1000192,2010,D,17369494.645999998
1000193,2010,C,159833.068
1000194,2010,C,26164.752
1000196,2010,AA,734313.59
1000196,2010,C,760732.21
1000197,2010,C,64794.156
1000198,2010,C,598.4780000000001
1000198,2010,H,98701.548
1000199,2010,C,47.86
1000200,2010,D,51016.626
1000201,2010,C,86956.766
1000202,2010,C,28011.65
1000203,2010,C,268.248
1000203,2010,D,47847.676
1000204,2010,C,30333.036
1000206,2010,C,30854.332
1000207,2010,C,159.5
1000207,2010,D,481131.41599999997
1000208,2010,C,314.448
1000208,2010,D,272.948
1000209,2010,D,655.848
1000211,2010,C,173549.186
1000211,2010,D,22916.115999999998
1000214,2010,C,149961.484
1000215,2010,HH,54301.5
1000216,2010,C,104.745637
1000216,2010,HH,70946.889875
1000217,2010,HH,186802.889925
1000218,2010,HH,54206.616725
1000219,2010,C,137164.21
1000221,2010,D,4946.041
1000222,2010,C,34.1
1000222,2010,D,32171.428
1000223,2010,C,2528.2
1000223,2010,D,184128.468
1000224,2010,D,5547.379999999999
1000225,2010,C,469314.42199999996
1000226,2010,C,158708.48799999998
1000227,2010,C,361961.73
1000228,2010,AA,786144.674
1000228,2010,C,94026.366
1000229,2010,AA,1186406.794
1000229,2010,C,781717.996
1000230,2010,AA,1281505.6919999998
1000230,2010,C,988610.718
1000231,2010,C,821975.368
1000232,2010,C,4200944.786
1000232,2010,X,389538.0
1000233,2010,C,3198382.3000000003
1000233,2010,Q,443795.382
1000234,2010,C,296626.314
1000235,2010,C,121739.728
1000235,2010,Q,12676.46
1000236,2010,C,244839.892
1000237,2010,D,64047.96
1000240,2010,C,428879.13
1000241,2010,C,1783.844
1000241,2010,D,159110.26
1000242,2010,C,25621.304
1000243,2010,C,444448.49
1000243,2010,H,452115.0
1000244,2010,C,44.3
1000244,2010,D,24047.36
1000245,2010,C,93541.948
1000246,2010,C,18.7
1000246,2010,D,21619.92
1000247,2010,C,134312.632
1000247,2010,H,245593.0
1000248,2010,C,52636.75
1000249,2010,C,78805.75
1000250,2010,C,87556.62
1000250,2010,D,734112.428
1000251,2010,C,728491.9800000001
1000252,2010,D,700687.4539999999
1000253,2010,C,575319.38
1000254,2010,C,791272.27
1000255,2010,D,1959609.24
1000256,2010,AA,1481796.9759999998
1000256,2010,C,1431310.232
1000257,2010,D,526899.684
1000258,2010,AA,258460.12000000002
1000258,2010,C,244411.38999999998
1000259,2010,C,792188.032
1000260,2010,C,212690.69799999997
1000261,2010,C,920153.798
1000262,2010,AA,1199771.238
1000262,2010,C,1142259.502
1000263,2010,D,302480.818
1000264,2010,C,3838.4359999999997
1000264,2010,D,47012.976
1000265,2010,C,926.396
1000265,2010,D,854582.484
1000266,2010,D,3761.836
1000267,2010,D,78258.1
1000268,2010,D,23236.242000000002
1000269,2010,D,1734469.546
1000270,2010,C,196.3
1000270,2010,D,47005.376
1000271,2010,D,1185417.356
1000272,2010,C,142316.434
1000273,2010,AA,65465.862
1000273,2010,C,359970.908
1000274,2010,C,3004613.284
1000274,2010,Q,1489007.844
1000275,2010,C,448099.212
1000276,2010,C,208677.022
1000277,2010,D,1661045.766
1000278,2010,C,26.61693
1000278,2010,D,806145.97
1000279,2010,D,7027.124
1000280,2010,D,4396.384
1000281,2010,D,610810.946
1000282,2010,C,193082.58
1000283,2010,D,9496.864
1000284,2010,C,75.6
1000284,2010,D,35576.168
1000285,2010,D,584092.9119999999
1000286,2010,C,81303.92
1000287,2010,HH,39069.5
1000288,2010,C,904.34
1000288,2010,D,30409.287999999997
1000289,2010,C,203844.132
1000290,2010,C,2450.89
1000290,2010,H,321991.886
1000291,2010,HH,72658.75
1000293,2010,C,784668.55
1000294,2010,D,483223.77
1000295,2010,C,2039444.08
1000296,2010,C,106560.696
1000298,2010,D,64451.96
1000300,2010,D,16763.988
1000301,2010,D,324750.596
1000302,2010,C,483.944
1000302,2010,D,93354.816
1000303,2010,D,133397.22600000002
1000304,2010,C,72585.20000000001
1000305,2010,AA,446465.384
1000305,2010,C,406901.438
1000306,2010,C,69133.182
1000307,2010,C,158271.61800000002
1000307,2010,H,160108.0
1000310,2010,D,194887.228
1000311,2010,AA,716557.48
1000311,2010,C,942676.808
1000312,2010,D,123769.88
1000314,2010,D,1854.044
1000317,2010,C,6200.628000000001
1000317,2010,D,215864.40000000002
1000318,2010,C,60473.06
1000318,2010,D,568742.85
1000319,2010,AA,844031.0
1000319,2010,C,868556.0
1000320,2010,C,1040808.5839999999
1000321,2010,D,4640.932
1000322,2010,D,27731.2
1000323,2010,D,1404544.3439999998
1000324,2010,AA,836311.644
1000324,2010,C,233663.538
1000325,2010,C,335881.04000000004
1000328,2010,C,29829.88
1000329,2010,C,66901.1
1000329,2010,N,28126.9
1000330,2010,C,30375.236
1000330,2010,Q,36090.0
1000331,2010,HH,16808.75
1000333,2010,C,50.7
1000333,2010,D,1491.444
1000334,2010,C,710250.92
1000336,2010,C,33217.524
1000338,2010,C,55866.936
1000339,2010,HH,8925.75
1000340,2010,C,48.7
1000340,2010,D,8195941.9120000005
1000341,2010,C,486160.83999999997
1000342,2010,C,266025.432
1000342,2010,X,19363.478
1000343,2010,C,1006829.036
1000343,2010,P,50993.8
1000343,2010,Y,649085.146
1000344,2010,C,119369.5
1000345,2010,AA,1453855.108
1000345,2010,C,578212.878
1000346,2010,C,1286637.32
1000347,2010,C,2082169.74
1000348,2010,AA,1189042.808
1000348,2010,C,506802.29000000004
1000349,2010,HH,104135.5
1000351,2010,C,19901.37
1000351,2010,N,9559.8
1000353,2010,AA,5033.57
1000353,2010,C,394103.352
1000354,2010,C,3094.288
1000356,2010,C,57148.04
1000357,2010,C,35995.632
1000360,2010,C,26572.3
1000362,2010,C,269.526
1000363,2010,C,25032.506
1000364,2010,D,2635031.6599999997
1000366,2010,HH,2977.25
1000367,2010,HH,1631.75
1000368,2010,HH,16293.5
1000369,2010,HH,1237.25
1000370,2010,HH,106450.0
1000372,2010,HH,35052.75
1000373,2010,C,183.298
1000373,2010,D,115660.17199999999
1000374,2010,HH,12202.5
1000375,2010,D,11105894.704
1000376,2010,C,186738.51
1000377,2010,AA,1640235.372
1000377,2010,C,809080.794
1000378,2010,C,26573.7
1000379,2010,C,198193.408
1000379,2010,S,184521.6
1000380,2010,C,46576.524000000005
1000382,2010,HH,38027.0
1000383,2010,C,35793.65
1000387,2010,C,37515.908
1000390,2010,C,58916.03
1000391,2010,C,64183.03
1000392,2010,C,30150.13
1000394,2010,C,82520.538
1000394,2010,Q,11219.0
1000395,2010,C,1851.644
1000395,2010,D,135081.8
1000396,2010,C,158144.34000000003
1000397,2010,C,23.1
1000397,2010,HH,30495.0
1000398,2010,C,1.2
1000398,2010,D,231704.492
1000399,2010,C,34213.08
1000399,2010,Q,781.1
1000401,2010,C,413491.85
1000402,2010,C,12656.252
1000402,2010,D,180888.28
1000403,2010,C,27658.496
1000404,2010,D,1072480.0
1000405,2010,C,45774.827999999994
1000407,2010,C,381164.66000000003
1000408,2010,C,253938.04
1000409,2010,C,133324.448
1000410,2010,D,1212353.408
1000411,2010,C,893554.354
1000411,2010,Y,465522.114
1000412,2010,C,348.748
1000412,2010,D,61337.126
1000413,2010,C,509374.406
1000414,2010,C,2.5
1000414,2010,D,1992.292
1000415,2010,C,261555.89
1000418,2010,C,7411089.692
1000418,2010,Q,1619838.382
1000419,2010,D,83190.292
1000420,2010,D,38166.408
1000421,2010,C,2224.54
1000421,2010,D,209774.422
1000422,2010,D,156527.772
1000423,2010,D,16539.088
1000424,2010,C,1344.63
1000424,2010,D,73664.176
1000425,2010,HH,57861.25
1000426,2010,AA,1079155.19
1000426,2010,C,998550.1039999999
1000427,2010,C,54587.544
1000428,2010,C,331967.15
1000429,2010,C,206.9
1000429,2010,HH,57100.25
1000431,2010,D,118001.437
1000432,2010,C,13594.648
1000432,2010,D,1390971.6439999999
1000433,2010,D,13546.0
1000434,2010,AA,588809.51
1000434,2010,C,309379.23
1000436,2010,C,6793.58
1000436,2010,D,921692.7840000001
1000437,2010,C,3316.688
1000437,2010,D,212222.204
1000438,2010,D,14512.396
1000444,2010,D,179959.384
1000445,2010,C,136.0
1000445,2010,D,17851.784
1000446,2010,D,1331200.652
1000447,2010,D,48864.72
1000448,2010,C,692.4300000000001
1000448,2010,D,564.59
1000449,2010,D,41178.49600000001
1000450,2010,C,12210.503999999999
1000450,2010,D,784163.742
1000451,2010,D,19919.276
1000452,2010,C,116495.61
1000453,2010,C,24806.256
1000453,2010,D,75442.72
1000454,2010,C,4819.436000000001
1000454,2010,D,873474.712
1000455,2010,C,22.0
1000455,2010,D,1024201.804
1000456,2010,D,87791.324
1000457,2010,C,15.9
1000457,2010,D,629771.016
1000458,2010,D,18430.48
1000459,2010,C,17.2
1000459,2010,D,141217.232
1000460,2010,D,2951954.7600000002
1000461,2010,C,204159.04200000002
1000462,2010,C,17.5
1000462,2010,D,112656.78
1000463,2010,D,179320.584
1000464,2010,D,673984.2520000001
1000465,2010,D,875237.0680000001
1000466,2010,C,761566.666
1000467,2010,D,1225520.0499999998
1000468,2010,C,371.994
1000468,2010,D,29191.092
1000469,2010,C,692.348
1000469,2010,D,1311582.4880000001
1000470,2010,D,47092.124
1000471,2010,D,10512.516000000001
1000472,2010,D,181486.528
1000473,2010,C,24.0
1000473,2010,HH,72150.0
1000475,2010,C,9113.616
1000475,2010,D,903282.352
1000477,2010,HH,483284.25
1000478,2010,HH,58602.25
1000480,2010,C,37128.263999999996
1000481,2010,D,359480.968
1000482,2010,C,217.496
1000482,2010,D,113587.246
1000483,2010,D,557759.632
1000484,2010,D,5076.932
1000485,2010,C,0.4
1000485,2010,D,205216.24
1000486,2010,C,988.896
1000486,2010,D,321867.608
1000487,2010,D,79554.70400000001
1000488,2010,C,265.8
1000488,2010,D,62469.596
1000489,2010,D,42622.892
1000490,2010,D,33964.69899999999
1000491,2010,C,13869.348
1000491,2010,D,2393615.286
1000492,2010,D,731190.524
1000493,2010,C,10538.356
1000493,2010,D,43078.24
1000496,2010,C,2067824.13
1000498,2010,C,25378.456000000002
1000499,2010,C,8052.5199999999995
1000499,2010,D,6552450.316
1000502,2010,D,23787.492
1000503,2010,D,318845.76800000004
1000504,2010,D,862508.204
1000505,2010,C,3875.836
1000505,2010,D,1513987.696
1000506,2010,D,201309.81600000002
1000507,2010,D,211571.688
1000510,2010,C,35111.42
1000513,2010,C,3596.9359999999997
1000513,2010,D,1283737.5999999999
1000515,2010,D,3006.788
1000516,2010,D,3230.888
1000517,2010,D,4089.084
1000518,2010,D,3668.336
1000520,2010,C,53253.49
1000521,2010,C,79596.90400000001
1000522,2010,HH,6110.0
1000523,2010,C,159776.68
1000528,2010,D,570774.954
1000529,2010,C,114402.45999999999
1000529,2010,D,9845.612000000001
1000530,2010,C,163.3
1000530,2010,D,37581.26
1000531,2010,C,492.248
1000531,2010,D,110490.34
1000533,2010,C,82133.168
1000533,2010,H,218760.8
1000534,2010,C,628637.832
1000535,2010,D,2386407.6720000003
1000536,2010,C,29.3
1000536,2010,HH,33400.0
1000538,2010,D,37525.535
1000539,2010,C,1018.984
1000539,2010,D,1960887.698
1000540,2010,C,14195.448
1000541,2010,D,16357.588
1000542,2010,D,97656.236
1000545,2010,D,23462.612
1000546,2010,D,110256.192
1000547,2010,D,870391.9739999999
1000548,2010,D,34608.844000000005
1000549,2010,C,169220.76599999997
1000551,2010,D,8711.468
1000553,2010,C,1847037.438
1000553,2010,Q,267004.75
1000554,2010,HH,22308.0
1000557,2010,C,67905.444
1000559,2010,C,410.148
1000559,2010,D,442400.56
1000560,2010,D,5143.48
1000563,2010,D,7045.824
1000564,2010,C,57226.2
1000567,2010,C,30416.678
1000570,2010,C,132.7
1000570,2010,D,510072.95999999996
1000573,2010,C,1383.444
1000574,2010,C,13553.848
1000576,2010,C,221353.88999999998
1000577,2010,C,48580.816
1000578,2010,C,23.5
1000579,2010,C,407.898
1000580,2010,C,229856.006
1000581,2010,D,14596722.63
1000582,2010,D,3562487.488
1000583,2010,D,222555.776
1000584,2010,C,2059.49
1000584,2010,D,96525.092
1000585,2010,C,2503.74
1000585,2010,D,138874.836
1000586,2010,C,235.0
1000586,2010,D,65053.308
1000588,2010,C,1824299.528
1000588,2010,Q,305442.642
1000589,2010,C,1106741.918
1000590,2010,C,36966.812
1000591,2010,C,98915.849
1000592,2010,C,59132.17
1000593,2010,AA,964420.232
1000593,2010,C,312160.98
1000594,2010,C,104761.956
1000595,2010,D,164392.808
1000596,2010,C,130693.008
1000597,2010,C,275566.96
1000598,2010,C,307452.72000000003
1000601,2010,C,28447.120000000003
1000601,2010,R,14239.6
1000602,2010,AA,830047.892
1000602,2010,C,599373.646
1000603,2010,C,2832.83
1000603,2010,X,324012.0
1000604,2010,C,4042.48
1000604,2010,X,347563.0
1000605,2010,C,22325.519999999997
1000605,2010,X,320933.0
1000606,2010,C,50253.46
1000607,2010,C,37596.31
1000609,2010,C,29135.44
1000610,2010,C,43735.87
1000611,2010,C,47224.272
1000613,2010,C,38037.206
1000614,2010,C,32114.928
1000615,2010,C,51774.806000000004
1000617,2010,C,30925.184
1000618,2010,C,30767.676
1000619,2010,C,30053.936
1000620,2010,C,104550.356
1000622,2010,C,19752.174
1000622,2010,N,6960.5
1000623,2010,C,497386.294
1000624,2010,AA,706587.0
1000624,2010,C,386753.0
1000625,2010,C,13537.948
1000625,2010,O,3897728.0
1000627,2010,C,44297.466
1000628,2010,C,40300.648
1000629,2010,C,30496.436
1000630,2010,C,424333.202
1000630,2010,G,647249.0
1000631,2010,C,22999.67
1000633,2010,C,62.5
1000633,2010,H,564408.8
1000634,2010,C,92387.852
1000635,2010,C,23605.92
1000635,2010,F,187105.0
1000637,2010,C,25143.254
1000638,2010,C,29215.392
1000639,2010,C,37245.26
1000640,2010,C,64332.208
1000643,2010,C,3619.584
1000644,2010,D,62356.038
1000645,2010,C,133.998
1000645,2010,D,10785.96
1000646,2010,D,6869.124
1000647,2010,C,867.861
1000647,2010,D,10851.349
1000648,2010,D,285586.484
1000649,2010,D,4747811.846
1000650,2010,C,901.24
1000650,2010,D,2761318.834
1000651,2010,D,7287880.603999999
1000653,2010,C,4167.679999999999
1000653,2010,D,3766687.1859999998
1000655,2010,D,5652.3060000000005
1000656,2010,C,78886.256
1000657,2010,C,1501.176
1000657,2010,D,716289.396
1000658,2010,C,6050.828
1000658,2010,D,103472.878
1000659,2010,C,21.4
1000659,2010,D,478681.972
1000660,2010,C,721.913
1000660,2010,D,870.0780000000001
1000661,2010,D,1299595.044
1000663,2010,C,1291.078
1000663,2010,D,85908.822
1000665,2010,C,235.7
1000665,2010,D,66175.05200000001
1000666,2010,C,3703.078
1000666,2010,D,9393.752
1000667,2010,C,1646.634
1000667,2010,D,58397.484
1000668,2010,C,65.6
1000668,2010,D,1950106.7079999999
1000669,2010,C,636.648
1000669,2010,D,749420.524
1000670,2010,C,860.788
1000670,2010,D,9776527.166000001
1000672,2010,C,325.846
1000672,2010,D,2143782.776
1000673,2010,C,1364.796
1000674,2010,D,17451.536
1000676,2010,C,10707.975999999999
1000676,2010,D,17844301.898
1000677,2010,C,9079.416000000001
1000677,2010,D,3246609.964
1000678,2010,C,2154.2439999999997
1000678,2010,D,6790529.9
1000679,2010,C,499.342
1000679,2010,D,3386716.484
1000680,2010,C,277.296
1000680,2010,D,2736960.088
1000681,2010,C,208467.64800000002
1000681,2010,D,120043.544
1000682,2010,C,129043.856
1000682,2010,D,1999000.0
1000683,2010,C,1170.032
1000683,2010,D,834392.28
1000684,2010,C,1777.294
1000684,2010,D,325360.044
1000685,2010,C,1457.644
1000685,2010,D,14476.196
1000686,2010,C,54.3
1000686,2010,D,670822.202
1000687,2010,C,88.2
1000687,2010,D,6688597.788000001
1000688,2010,D,556815.586
1000689,2010,D,1468849.78
1000690,2010,C,667.748
1000690,2010,D,361936.86
1000691,2010,C,1104.596
1000691,2010,D,3444433.88
1000693,2010,C,2933.4399999999996
1000693,2010,D,379436.444
1000694,2010,C,1.5
1000694,2010,D,995292.704
1000695,2010,C,85915.728
1000695,2010,D,12822.516
1000696,2010,C,503388.852
1000696,2010,D,424762.17600000004
1000697,2010,C,560.796
1000697,2010,D,4035.384
1000698,2010,C,195.3
1000698,2010,D,3003509.528
1000699,2010,D,1623585.612
1000700,2010,D,5272.532
1000702,2010,C,130.848
1000702,2010,D,137215.992
1000703,2010,D,177307.044
1000704,2010,C,57533.476
1000705,2010,C,1709.744
1000705,2010,D,4000564.95
1000706,2010,C,220.346
1000706,2010,D,2927346.412
1000707,2010,C,1057.142
1000707,2010,D,5601323.638
1000708,2010,C,32151.0
1000709,2010,C,0.2
1000709,2010,D,100288.782
1000713,2010,C,303927.172
1000713,2010,D,1296497.8499999999
1000714,2010,C,125287.828
1000714,2010,Q,12259.0
1000715,2010,C,485.296
1000715,2010,D,6805895.192
1000716,2010,C,1179.074
1000716,2010,D,7758736.282
1000717,2010,C,51621.348000000005
1000717,2010,D,411658.664
1000718,2010,C,2792.388
1000718,2010,D,3357.432
1000720,2010,D,1058440.674
1000722,2010,C,119464.70400000001
1000722,2010,D,435456.456
1000725,2010,C,2613.64
1000725,2010,D,37128.412
1000726,2010,C,209241.46
1000726,2010,D,60973.024
1000729,2010,C,628.14
1000729,2010,D,2573455.934
1000730,2010,C,572.19
1000730,2010,D,1015409.434
1000732,2010,C,190.1
1000732,2010,D,603694.014
1000733,2010,C,1.0
1000733,2010,D,8509.84
1000734,2010,C,1.0
1000734,2010,D,4992.82
1000735,2010,C,2855.854
1000735,2010,D,113.298
1000737,2010,D,162098.974
1000738,2010,D,5911.352
1000739,2010,C,0.4
1000739,2010,D,191779.44
1000740,2010,D,6250.722000000001
1000741,2010,C,3343.518
1000741,2010,D,11624.074
1000742,2010,C,10884.06
1000742,2010,D,2540386.398
1000743,2010,C,322.448
1000743,2010,D,79801.644
1000744,2010,C,1570.144
1000744,2010,D,85916.47
1000745,2010,D,155986.506
1000746,2010,C,5084.132
1000746,2010,D,2182368.052
1000747,2010,C,1086.896
1000747,2010,D,93830.77799999999
1000748,2010,C,2278.3399999999997
1000748,2010,D,1940995.4540000001
1000750,2010,C,4472.228
1000750,2010,D,664.64
1000751,2010,C,215.5
1000751,2010,D,5557.76
1000752,2010,C,15.9
1000752,2010,D,457569.456
1000753,2010,C,52407.403999999995
1000753,2010,D,215620.0
1000754,2010,C,54.6
1000754,2010,D,56655.792
1000755,2010,C,544.548
1000755,2010,D,576100.564
1000756,2010,C,30805.416
1000758,2010,D,1623853.114
1000759,2010,C,2930.763
1000759,2010,D,569554.715
1000760,2010,D,88169.398
1000761,2010,C,86079.576
1000761,2010,D,2198111.622
1000762,2010,C,76753.27799999999
1000763,2010,C,102657.606
1000764,2010,C,7338.672
1000764,2010,D,1923087.0799999998
1000766,2010,C,271673.92199999996
1000767,2010,C,387617.228
1000768,2010,C,2995.488
1000768,2010,D,808477.212
1000770,2010,C,536.048
1000770,2010,D,114650.176
1000771,2010,C,3824.5359999999996
1000771,2010,D,2773891.556
1000772,2010,D,1822.92
1000773,2010,C,2140.292
1000773,2010,D,267815.762
1000774,2010,C,113.598
1000774,2010,D,588246.102
1000777,2010,C,14.4
1000777,2010,D,1636793.424
1000778,2010,C,2662.74
1000778,2010,D,2069841.1749999998
1000779,2010,D,2794712.7029999997
1000780,2010,C,0.4
1000780,2010,D,204224.39200000002
1000781,2010,C,186232.748
1000783,2010,HH,71384.0
1000784,2010,C,2537.04
1000784,2010,D,106167.364
1000785,2010,C,4176.182
1000785,2010,D,1764544.31
1000786,2010,C,4461.626
1000786,2010,D,2455394.74
1000787,2010,D,14607383.59
1000788,2010,D,1252568.908
1000789,2010,C,30583.484
1000789,2010,N,9779.2
1000790,2010,C,214.7
1000790,2010,D,1843925.638
1000791,2010,C,746.0
1000791,2010,D,144876.564
1000792,2010,C,3633.4359999999997
1000792,2010,D,293648.188
1000793,2010,C,44009.484
1000794,2010,C,7889.272
1000794,2010,D,301178.784
1000795,2010,C,1683.544
1000795,2010,D,784161.4439999999
1000796,2010,C,4.7
1000796,2010,D,836151.4
1000798,2010,D,971123.8
1000799,2010,C,513.548
1000799,2010,D,634448.16
1000800,2010,D,2671342.548
1000801,2010,C,1068.296
1000801,2010,D,1105075.928
1000802,2010,C,361374.616
1000802,2010,Q,13282.743999999999
1000805,2010,C,339.548
1000805,2010,D,83705.488
1000806,2010,D,1001344.088
1000807,2010,C,20226.372
1000808,2010,C,50.9
1000808,2010,D,24755.208
1000809,2010,C,425.25
1000809,2010,D,186597.608
1000811,2010,C,413.248
1000811,2010,D,838145.144
1000812,2010,C,255.7
1000812,2010,D,165549.97
1000813,2010,C,4522.932
1000813,2010,D,926042.916
1000814,2010,C,284.548
1000814,2010,D,219094.31
1000815,2010,C,110.2
1000815,2010,D,318606.32
1000816,2010,D,2587724.06
1000817,2010,C,180.4
1000817,2010,D,33687.876000000004
1000818,2010,D,1403465.8
1000819,2010,D,685332.96
1000820,2010,C,1775.792
1000820,2010,D,2499.092
1000821,2010,C,389.748
1000821,2010,D,699626.708
